"id_service","id_costumer","price","date"
17,298,78.61,2021-02-23
15,298,28.61,2021-02-23
18,154,178.63,2021-02-23
17,154,78.63,2021-02-23
10,154,18.63,2021-02-23
15,248,29.72,2021-02-23
13,248,3.22,2021-02-23
1,123,45.73,2021-02-23
2,123,37.73,2021-02-23
14,123,17.73,2021-02-23
16,71,205.43,2021-02-23
15,112,30.88,2021-02-23
18,112,180.88,2021-02-23
16,112,205.88,2021-02-23
15,165,28.85,2021-02-23
11,165,113.85,2021-02-23
1,165,46.85,2021-02-23
12,105,100.44,2021-02-24
7,105,73.44,2021-02-24
4,105,40.44,2021-02-24
6,142,99.45,2021-02-24
4,256,42.05,2021-02-24
18,256,182.05,2021-02-24
10,243,19.23,2021-02-24
11,243,114.23,2021-02-24
4,243,39.23,2021-02-24
17,243,79.23,2021-02-24
18,182,179.34,2021-02-24
2,182,39.34,2021-02-24
7,128,74.7,2021-02-24
18,128,181.7,2021-02-24
6,26,102.08,2021-02-24
13,26,5.58,2021-02-24
9,26,75.08,2021-02-24
8,26,65.08,2021-02-24
16,116,206.92,2021-02-24
11,116,116.92,2021-02-24
5,116,121.92,2021-02-24
17,291,77.2,2021-02-24
11,291,112.2,2021-02-24
15,291,27.2,2021-02-24
14,161,17.27,2021-02-24
15,161,27.27,2021-02-24
13,161,0.77,2021-02-24
3,167,35.3,2021-02-24
11,167,116.3,2021-02-24
9,37,75.76,2021-02-24
1,37,50.76,2021-02-24
11,37,117.76,2021-02-24
1,52,47.96,2021-02-24
15,52,29.96,2021-02-24
17,52,79.96,2021-02-24
14,75,19.88,2021-02-24
16,75,204.88,2021-02-24
5,75,119.88,2021-02-24
6,207,97.07,2021-02-25
2,207,37.07,2021-02-25
5,207,117.07,2021-02-25
4,151,41.47,2021-02-25
14,151,21.47,2021-02-25
12,151,101.47,2021-02-25
12,190,99.13,2021-02-25
4,153,39.76,2021-02-25
12,153,99.76,2021-02-25
4,189,42.47,2021-02-25
5,189,122.47,2021-02-25
7,189,75.47,2021-02-25
15,189,32.47,2021-02-25
3,66,36.05,2021-02-25
16,66,207.05,2021-02-25
1,66,50.05,2021-02-25
7,231,72.32,2021-02-25
14,231,19.32,2021-02-25
5,231,119.32,2021-02-25
17,231,79.32,2021-02-25
14,257,21.37,2021-02-25
12,257,101.37,2021-02-25
13,257,4.87,2021-02-25
15,294,29.58,2021-02-26
10,254,20.65,2021-02-26
7,254,73.65,2021-02-26
1,208,46.6,2021-02-26
15,208,28.6,2021-02-26
6,131,100.48,2021-02-26
3,131,34.48,2021-02-26
1,131,48.48,2021-02-26
10,278,19.03,2021-02-26
15,278,29.03,2021-02-26
16,278,204.03,2021-02-26
6,112,97.78,2021-02-26
9,179,71.13,2021-02-26
8,179,61.13,2021-02-26
1,103,47.15,2021-02-26
13,103,2.65,2021-02-26
3,103,33.15,2021-02-26
10,8,21.38,2021-02-26
14,8,21.38,2021-02-26
5,8,121.38,2021-02-26
17,206,82,2021-02-26
6,206,102,2021-02-26
10,206,22,2021-02-26
11,17,112.24,2021-02-26
8,17,60.24,2021-02-26
5,17,117.24,2021-02-26
18,295,178.29,2021-02-26
9,295,71.29,2021-02-26
4,295,38.29,2021-02-26
6,218,100.24,2021-02-26
18,218,180.24,2021-02-26
18,300,177.68,2021-02-26
5,300,117.68,2021-02-26
15,300,27.68,2021-02-26
5,194,121.03,2021-02-26
2,194,41.03,2021-02-26
16,194,206.03,2021-02-26
13,194,4.53,2021-02-26
4,156,40.82,2021-02-26
5,156,120.82,2021-02-26
18,189,177.15,2021-02-26
14,189,17.15,2021-02-26
2,150,37.78,2021-02-26
12,268,102.3,2021-02-26
7,268,75.3,2021-02-26
9,268,75.3,2021-02-26
11,269,115.1,2021-02-26
3,269,34.1,2021-02-26
18,269,180.1,2021-02-26
7,79,75.5,2021-02-26
17,79,82.5,2021-02-26
13,79,6,2021-02-26
16,26,202.07,2021-02-27
13,134,3.18,2021-02-27
7,134,72.68,2021-02-27
16,134,204.68,2021-02-27
11,134,114.68,2021-02-27
5,134,119.68,2021-02-27
4,139,42.01,2021-02-27
7,139,75.01,2021-02-27
15,93,31.66,2021-02-27
17,93,81.66,2021-02-27
1,93,49.66,2021-02-27
12,129,100.48,2021-02-27
2,129,40.48,2021-02-27
8,91,64.62,2021-02-27
5,91,121.62,2021-02-27
18,88,182.97,2021-02-27
4,88,42.97,2021-02-27
14,275,22.83,2021-02-27
3,275,36.83,2021-02-27
11,275,117.83,2021-02-27
8,74,64.64,2021-02-27
8,183,65.43,2021-02-27
15,183,32.43,2021-02-27
4,183,42.43,2021-02-27
1,255,50.15,2021-02-27
3,255,36.15,2021-02-27
12,255,102.15,2021-02-27
12,95,100.8,2021-02-27
10,95,20.8,2021-02-27
4,95,40.8,2021-02-27
2,289,39.22,2021-02-27
13,289,2.72,2021-02-27
4,289,39.22,2021-02-27
15,51,31.81,2021-02-27
7,133,71.97,2021-02-27
13,133,2.47,2021-02-27
17,259,77.85,2021-02-28
8,259,60.85,2021-02-28
4,259,37.85,2021-02-28
2,295,40.97,2021-02-28
13,295,4.47,2021-02-28
13,270,4.38,2021-02-28
5,270,120.88,2021-02-28
17,270,80.88,2021-02-28
17,79,77.03,2021-02-28
16,79,202.03,2021-02-28
3,41,33.18,2021-02-28
1,41,47.18,2021-02-28
9,41,72.18,2021-02-28
7,287,74.96,2021-02-28
15,287,31.96,2021-02-28
2,287,41.96,2021-02-28
11,74,117.46,2021-02-28
18,12,177.98,2021-02-28
11,12,112.98,2021-02-28
15,12,27.98,2021-02-28
14,28,17.14,2021-03-01
3,293,34.49,2021-03-01
6,293,100.49,2021-03-01
3,219,32.57,2021-03-01
17,219,78.57,2021-03-01
13,219,2.07,2021-03-01
1,219,46.57,2021-03-01
6,200,100.78,2021-03-01
7,165,74.24,2021-03-01
1,165,49.24,2021-03-01
2,165,41.24,2021-03-01
6,224,100.96,2021-03-01
13,224,4.46,2021-03-01
2,224,40.96,2021-03-01
3,100,33.32,2021-03-01
17,100,79.32,2021-03-01
7,100,72.32,2021-03-01
8,34,64.04,2021-03-01
3,34,35.04,2021-03-01
5,50,118.21,2021-03-01
14,50,18.21,2021-03-01
8,262,61.31,2021-03-01
1,262,46.31,2021-03-01
11,262,113.31,2021-03-01
12,213,99.23,2021-03-01
2,213,39.23,2021-03-01
3,213,33.23,2021-03-01
11,255,117.24,2021-03-01
10,255,22.24,2021-03-01
14,255,22.24,2021-03-01
17,269,77.93,2021-03-01
12,269,97.93,2021-03-01
13,269,1.43,2021-03-01
14,208,21.36,2021-03-01
3,137,31.67,2021-03-01
11,137,112.67,2021-03-01
4,137,37.67,2021-03-01
12,285,97.25,2021-03-01
16,285,202.25,2021-03-01
18,285,177.25,2021-03-01
9,64,74.22,2021-03-01
12,64,101.22,2021-03-01
7,270,70.27,2021-03-02
3,270,31.27,2021-03-02
3,197,36.92,2021-03-02
7,197,75.92,2021-03-02
16,197,207.92,2021-03-02
18,197,182.92,2021-03-02
12,11,100.8,2021-03-02
3,11,34.8,2021-03-02
7,11,73.8,2021-03-02
16,128,207.56,2021-03-02
15,165,29.62,2021-03-02
2,165,39.62,2021-03-02
14,55,20.18,2021-03-02
8,55,63.18,2021-03-02
1,13,50.48,2021-03-02
17,13,82.48,2021-03-02
2,13,42.48,2021-03-02
4,243,39.7,2021-03-02
15,243,29.7,2021-03-02
17,243,79.7,2021-03-02
5,243,119.7,2021-03-02
12,243,99.7,2021-03-02
17,114,78.06,2021-03-02
11,114,113.06,2021-03-02
7,114,71.06,2021-03-02
1,85,45.2,2021-03-02
2,238,40.73,2021-03-02
15,67,29.1,2021-03-02
14,93,20.98,2021-03-02
2,93,40.98,2021-03-02
1,42,47.85,2021-03-02
16,42,204.85,2021-03-02
3,49,34.46,2021-03-02
18,49,180.46,2021-03-02
7,298,71.03,2021-03-02
18,298,178.03,2021-03-02
16,180,204.98,2021-03-02
3,180,33.98,2021-03-02
14,180,19.98,2021-03-02
7,180,72.98,2021-03-02
8,232,64.52,2021-03-02
6,232,101.52,2021-03-02
16,80,205.96,2021-03-02
1,80,48.96,2021-03-02
10,80,20.96,2021-03-02
3,80,34.96,2021-03-02
2,229,42.54,2021-03-02
6,248,100.02,2021-03-02
8,248,63.02,2021-03-02
2,248,40.02,2021-03-02
16,61,207.79,2021-03-02
18,61,182.79,2021-03-02
14,294,22.76,2021-03-02
9,294,75.76,2021-03-02
2,277,39.63,2021-03-02
8,277,62.63,2021-03-02
6,277,99.63,2021-03-02
1,41,50.26,2021-03-02
4,41,42.26,2021-03-02
15,261,33,2021-03-02
2,261,43,2021-03-02
10,261,23,2021-03-02
7,261,76,2021-03-02
14,208,22.39,2021-03-02
12,208,102.39,2021-03-02
5,208,122.39,2021-03-02
5,127,120.3,2021-03-02
2,127,40.3,2021-03-02
17,127,80.3,2021-03-02
3,83,35.24,2021-03-02
16,83,206.24,2021-03-02
10,83,21.24,2021-03-02
3,25,34.51,2021-03-03
7,39,70.52,2021-03-03
8,45,63.78,2021-03-03
16,45,205.78,2021-03-03
1,144,48.45,2021-03-03
18,144,180.45,2021-03-03
15,144,30.45,2021-03-03
4,144,40.45,2021-03-03
4,129,42.84,2021-03-03
7,129,75.84,2021-03-03
11,129,117.84,2021-03-03
9,129,75.84,2021-03-03
5,287,117.74,2021-03-03
10,287,17.74,2021-03-03
3,287,31.74,2021-03-03
11,78,112.65,2021-03-03
9,78,70.65,2021-03-03
10,78,17.65,2021-03-03
18,173,181.34,2021-03-03
17,173,81.34,2021-03-03
12,173,101.34,2021-03-03
5,221,119.63,2021-03-03
14,221,19.63,2021-03-03
12,221,99.63,2021-03-03
8,168,64,2021-03-03
9,168,74,2021-03-03
15,168,31,2021-03-03
5,168,121,2021-03-03
13,220,2.65,2021-03-03
6,67,99.94,2021-03-03
8,67,62.94,2021-03-03
1,67,47.94,2021-03-03
17,210,81.53,2021-03-03
10,210,21.53,2021-03-03
16,210,206.53,2021-03-03
7,294,75.72,2021-03-03
15,240,31.2,2021-03-03
1,240,49.2,2021-03-03
6,240,101.2,2021-03-03
13,198,1.98,2021-03-04
17,198,78.48,2021-03-04
3,198,32.48,2021-03-04
10,219,17.55,2021-03-04
15,219,27.55,2021-03-04
8,219,60.55,2021-03-04
13,269,2.95,2021-03-04
8,269,62.45,2021-03-04
11,269,114.45,2021-03-04
17,290,80.12,2021-03-04
1,290,48.12,2021-03-04
7,290,73.12,2021-03-04
18,10,180.2,2021-03-04
14,10,20.2,2021-03-04
13,240,4.89,2021-03-04
15,240,31.39,2021-03-04
8,240,64.39,2021-03-04
11,122,112.32,2021-03-04
12,122,97.32,2021-03-04
1,122,45.32,2021-03-04
5,122,117.32,2021-03-04
15,173,32.8,2021-03-04
16,173,207.8,2021-03-04
18,173,182.8,2021-03-04
13,66,1.18,2021-03-05
16,66,202.68,2021-03-05
17,66,77.68,2021-03-05
12,66,97.68,2021-03-05
11,252,117.12,2021-03-05
3,252,36.12,2021-03-05
10,276,21.6,2021-03-05
14,276,21.6,2021-03-05
17,276,81.6,2021-03-05
2,250,40,2021-03-05
5,250,120,2021-03-05
16,250,205,2021-03-05
4,250,40,2021-03-05
15,239,28.37,2021-03-05
8,239,61.37,2021-03-05
11,239,113.37,2021-03-05
11,295,113.78,2021-03-05
6,109,101.25,2021-03-05
12,109,101.25,2021-03-05
18,109,181.25,2021-03-05
18,86,181.32,2021-03-05
4,88,41.34,2021-03-05
15,88,31.34,2021-03-05
17,270,80.29,2021-03-05
7,130,71.81,2021-03-05
16,265,203.55,2021-03-05
17,265,78.55,2021-03-05
4,282,39.02,2021-03-05
4,228,40.46,2021-03-05
6,228,100.46,2021-03-05
7,41,72.01,2021-03-05
5,41,119.01,2021-03-05
12,41,99.01,2021-03-05
6,41,99.01,2021-03-05
14,41,19.01,2021-03-05
12,45,97.6,2021-03-06
6,45,97.6,2021-03-06
17,45,77.6,2021-03-06
9,210,72.56,2021-03-06
15,210,29.56,2021-03-06
3,267,35.09,2021-03-06
1,267,49.09,2021-03-06
9,267,74.09,2021-03-06
15,267,31.09,2021-03-06
18,156,177.59,2021-03-06
4,156,37.59,2021-03-06
2,156,37.59,2021-03-06
8,47,62.05,2021-03-06
7,47,72.05,2021-03-06
5,250,119.78,2021-03-06
17,119,79.11,2021-03-06
14,119,19.11,2021-03-06
11,119,114.11,2021-03-06
3,10,36.61,2021-03-06
17,10,82.61,2021-03-06
6,10,102.61,2021-03-06
10,10,22.61,2021-03-06
14,219,20.42,2021-03-06
11,219,115.42,2021-03-06
1,187,48.11,2021-03-06
13,187,3.61,2021-03-06
12,187,100.11,2021-03-06
2,21,40.24,2021-03-06
15,21,30.24,2021-03-06
15,256,32.94,2021-03-06
18,256,182.94,2021-03-06
9,236,74.57,2021-03-06
11,236,116.57,2021-03-06
11,239,116.9,2021-03-06
7,39,75.07,2021-03-06
18,39,182.07,2021-03-06
14,39,22.07,2021-03-06
3,39,36.07,2021-03-06
2,16,39.2,2021-03-06
7,16,72.2,2021-03-06
6,16,99.2,2021-03-06
7,9,74.41,2021-03-07
6,9,101.41,2021-03-07
9,9,74.41,2021-03-07
8,5,64.02,2021-03-07
9,5,74.02,2021-03-07
18,5,181.02,2021-03-07
8,280,62.55,2021-03-07
14,280,19.55,2021-03-07
18,69,179.72,2021-03-07
16,69,204.72,2021-03-07
6,69,99.72,2021-03-07
2,69,39.72,2021-03-07
7,173,70.43,2021-03-07
3,173,31.43,2021-03-07
5,90,122.36,2021-03-07
1,90,50.36,2021-03-07
4,257,37.55,2021-03-07
10,17,22.01,2021-03-07
9,17,75.01,2021-03-07
1,17,50.01,2021-03-07
6,88,97.5,2021-03-07
6,273,97.59,2021-03-08
5,273,117.59,2021-03-08
8,158,65.07,2021-03-08
9,158,75.07,2021-03-08
10,158,22.07,2021-03-08
3,176,31.94,2021-03-08
10,176,17.94,2021-03-08
9,176,70.94,2021-03-08
10,42,22.93,2021-03-08
9,42,75.93,2021-03-08
16,42,207.93,2021-03-08
1,42,50.93,2021-03-08
7,42,75.93,2021-03-08
15,41,32.12,2021-03-08
12,41,102.12,2021-03-08
3,41,36.12,2021-03-08
7,78,71.5,2021-03-08
6,78,98.5,2021-03-08
2,78,38.5,2021-03-08
9,4,72.27,2021-03-08
13,4,2.77,2021-03-08
3,4,33.27,2021-03-08
3,122,31.76,2021-03-08
10,122,17.76,2021-03-08
5,122,117.76,2021-03-08
9,109,75.91,2021-03-08
15,109,32.91,2021-03-08
8,109,65.91,2021-03-08
14,196,18.54,2021-03-08
11,196,113.54,2021-03-08
7,196,71.54,2021-03-08
5,56,122.39,2021-03-08
8,56,65.39,2021-03-08
3,56,36.39,2021-03-08
15,56,32.39,2021-03-08
11,278,117.76,2021-03-08
16,278,207.76,2021-03-08
8,6,64.77,2021-03-08
11,6,116.77,2021-03-08
17,6,81.77,2021-03-08
13,237,1.66,2021-03-08
9,237,71.16,2021-03-08
11,253,112.99,2021-03-08
15,253,27.99,2021-03-08
10,118,18.21,2021-03-08
13,118,1.71,2021-03-08
3,118,32.21,2021-03-08
17,26,80.68,2021-03-08
15,26,30.68,2021-03-08
15,170,31.04,2021-03-08
18,170,181.04,2021-03-08
8,170,64.04,2021-03-08
10,110,18.78,2021-03-08
9,110,71.78,2021-03-08
10,11,22.16,2021-03-08
6,11,102.16,2021-03-08
1,11,50.16,2021-03-08
9,20,74.62,2021-03-08
4,20,41.62,2021-03-08
15,113,27.24,2021-03-09
3,113,31.24,2021-03-09
5,83,122.73,2021-03-09
13,249,5.35,2021-03-09
8,249,64.85,2021-03-09
3,249,35.85,2021-03-09
2,249,41.85,2021-03-09
9,297,71.13,2021-03-09
12,297,98.13,2021-03-09
15,297,28.13,2021-03-09
11,297,113.13,2021-03-09
14,101,18.42,2021-03-09
13,101,1.92,2021-03-09
16,101,203.42,2021-03-09
7,192,75.84,2021-03-09
12,192,102.84,2021-03-09
14,192,22.84,2021-03-09
9,192,75.84,2021-03-09
6,257,102.17,2021-03-09
16,257,207.17,2021-03-09
10,116,22.32,2021-03-09
16,116,207.32,2021-03-09
15,122,30.59,2021-03-09
9,122,73.59,2021-03-09
7,122,73.59,2021-03-09
15,197,28.19,2021-03-10
8,93,61.95,2021-03-10
9,93,71.95,2021-03-10
10,93,18.95,2021-03-10
12,101,97.6,2021-03-10
10,101,17.6,2021-03-10
13,101,1.1,2021-03-10
3,101,31.6,2021-03-10
4,101,37.6,2021-03-10
3,135,34.07,2021-03-10
14,135,20.07,2021-03-10
8,135,63.07,2021-03-10
6,196,97.79,2021-03-10
18,196,177.79,2021-03-10
13,7,6.31,2021-03-10
17,7,82.81,2021-03-10
18,7,182.81,2021-03-10
16,7,207.81,2021-03-10
12,7,102.81,2021-03-10
3,267,35.95,2021-03-10
2,267,41.95,2021-03-10
18,40,178.27,2021-03-10
10,274,18.57,2021-03-10
9,179,72.37,2021-03-10
7,179,72.37,2021-03-10
11,179,114.37,2021-03-10
8,119,62.97,2021-03-10
17,119,79.97,2021-03-10
16,122,206.89,2021-03-10
10,122,21.89,2021-03-10
4,219,38.83,2021-03-11
12,219,98.83,2021-03-11
7,219,71.83,2021-03-11
14,5,22.83,2021-03-11
17,5,82.83,2021-03-11
16,33,205.34,2021-03-11
9,33,73.34,2021-03-11
7,33,73.34,2021-03-11
4,222,39.26,2021-03-11
18,222,179.26,2021-03-11
14,78,17.84,2021-03-11
3,78,31.84,2021-03-11
12,78,97.84,2021-03-11
18,78,177.84,2021-03-11
12,209,97,2021-03-11
2,153,42.52,2021-03-11
3,153,36.52,2021-03-11
4,178,40.37,2021-03-11
2,178,40.37,2021-03-11
3,169,34.62,2021-03-11
6,169,100.62,2021-03-11
12,255,97.45,2021-03-11
16,255,202.45,2021-03-11
2,255,37.45,2021-03-11
13,18,4.5,2021-03-11
4,110,39.03,2021-03-12
3,110,33.03,2021-03-12
13,201,5.7,2021-03-12
17,60,80.98,2021-03-12
7,60,73.98,2021-03-12
3,77,34.1,2021-03-12
7,77,73.1,2021-03-12
8,77,63.1,2021-03-12
11,77,115.1,2021-03-12
6,223,102.59,2021-03-12
12,223,102.59,2021-03-12
7,223,75.59,2021-03-12
18,58,182.65,2021-03-12
14,58,22.65,2021-03-12
17,58,82.65,2021-03-12
3,65,32.36,2021-03-12
17,65,78.36,2021-03-12
16,65,203.36,2021-03-12
17,31,81.72,2021-03-12
15,31,31.72,2021-03-12
7,294,72.56,2021-03-12
10,294,19.56,2021-03-12
2,71,37.39,2021-03-12
10,71,17.39,2021-03-12
18,71,177.39,2021-03-12
14,219,21.8,2021-03-12
16,219,206.8,2021-03-12
13,219,5.3,2021-03-12
1,57,47.09,2021-03-12
13,57,2.59,2021-03-12
12,139,102.36,2021-03-12
1,139,50.36,2021-03-12
11,139,117.36,2021-03-12
2,231,38.76,2021-03-12
5,231,118.76,2021-03-12
1,231,46.76,2021-03-12
18,231,178.76,2021-03-12
11,231,113.76,2021-03-12
3,258,36.59,2021-03-12
8,258,65.59,2021-03-12
7,258,75.59,2021-03-12
6,171,97.99,2021-03-12
5,171,117.99,2021-03-12
17,171,77.99,2021-03-12
1,104,49.42,2021-03-12
5,104,121.42,2021-03-12
10,285,20.26,2021-03-12
7,285,73.26,2021-03-12
1,285,48.26,2021-03-12
8,45,65.27,2021-03-12
7,45,75.27,2021-03-12
14,45,22.27,2021-03-12
13,34,0.72,2021-03-12
15,233,30,2021-03-12
18,233,180,2021-03-12
12,233,100,2021-03-12
9,243,74.03,2021-03-12
13,243,4.53,2021-03-12
18,243,181.03,2021-03-12
3,102,36.77,2021-03-13
14,38,18.91,2021-03-13
15,38,28.91,2021-03-13
13,38,2.41,2021-03-13
6,38,98.91,2021-03-13
18,49,178.33,2021-03-13
9,49,71.33,2021-03-13
7,49,71.33,2021-03-13
4,275,41.09,2021-03-13
16,275,206.09,2021-03-13
11,132,115.89,2021-03-13
9,132,73.89,2021-03-13
6,132,100.89,2021-03-13
16,59,207.55,2021-03-13
17,59,82.55,2021-03-13
12,73,102.1,2021-03-13
10,73,22.1,2021-03-13
1,73,50.1,2021-03-13
14,73,22.1,2021-03-13
3,57,36.92,2021-03-13
18,46,180.41,2021-03-13
13,46,3.91,2021-03-13
12,46,100.41,2021-03-13
18,114,179.39,2021-03-13
18,35,177.08,2021-03-13
15,91,27.68,2021-03-13
5,91,117.68,2021-03-13
9,91,70.68,2021-03-13
14,240,21.79,2021-03-13
11,240,116.79,2021-03-13
10,240,21.79,2021-03-13
8,240,64.79,2021-03-13
11,65,115.48,2021-03-13
16,65,205.48,2021-03-13
3,65,34.48,2021-03-13
10,65,20.48,2021-03-13
15,266,27.34,2021-03-13
14,266,17.34,2021-03-13
10,266,17.34,2021-03-13
18,92,181.11,2021-03-14
10,77,18.92,2021-03-14
3,77,32.92,2021-03-14
7,215,71.8,2021-03-14
4,215,38.8,2021-03-14
5,215,118.8,2021-03-14
1,58,46.1,2021-03-15
18,58,178.1,2021-03-15
16,58,203.1,2021-03-15
17,259,79.51,2021-03-15
12,259,99.51,2021-03-15
18,78,178.91,2021-03-15
10,78,18.91,2021-03-15
18,95,180.67,2021-03-15
5,95,120.67,2021-03-15
4,95,40.67,2021-03-15
3,95,34.67,2021-03-15
17,205,81.81,2021-03-15
14,205,21.81,2021-03-15
11,205,116.81,2021-03-15
4,204,37.56,2021-03-15
10,204,17.56,2021-03-15
3,204,31.56,2021-03-15
17,184,82.62,2021-03-15
8,184,65.62,2021-03-15
18,219,178.85,2021-03-15
17,219,78.85,2021-03-15
12,148,102.63,2021-03-15
1,148,50.63,2021-03-15
4,148,42.63,2021-03-15
7,140,74.36,2021-03-15
9,140,74.36,2021-03-15
1,140,49.36,2021-03-15
10,43,20.97,2021-03-15
11,43,115.97,2021-03-15
9,43,73.97,2021-03-15
4,43,40.97,2021-03-15
1,115,48.08,2021-03-15
17,115,80.08,2021-03-15
12,115,100.08,2021-03-15
7,57,72.57,2021-03-15
16,57,204.57,2021-03-15
16,233,202.33,2021-03-15
17,233,77.33,2021-03-15
5,153,120.14,2021-03-15
15,153,30.14,2021-03-15
13,153,3.64,2021-03-15
3,96,31.85,2021-03-15
18,96,177.85,2021-03-15
6,96,97.85,2021-03-15
11,31,114.61,2021-03-15
10,31,19.61,2021-03-15
13,167,4.92,2021-03-15
5,167,121.42,2021-03-15
6,120,99.8,2021-03-16
7,120,72.8,2021-03-16
10,124,19.54,2021-03-16
18,124,179.54,2021-03-16
8,124,62.54,2021-03-16
16,124,204.54,2021-03-16
11,249,112.37,2021-03-16
1,249,45.37,2021-03-16
8,249,60.37,2021-03-16
13,43,1.96,2021-03-16
16,43,203.46,2021-03-16
8,43,61.46,2021-03-16
11,134,112.26,2021-03-16
6,134,97.26,2021-03-16
1,134,45.26,2021-03-16
8,116,62.69,2021-03-16
18,283,179.35,2021-03-16
3,283,33.35,2021-03-16
6,283,99.35,2021-03-16
12,228,98.03,2021-03-16
4,228,38.03,2021-03-16
1,74,49.56,2021-03-16
2,74,41.56,2021-03-16
4,292,42.58,2021-03-16
9,292,75.58,2021-03-16
3,292,36.58,2021-03-16
1,147,46.94,2021-03-16
17,147,78.94,2021-03-16
16,147,203.94,2021-03-16
15,147,28.94,2021-03-16
7,145,71.77,2021-03-17
3,145,32.77,2021-03-17
2,145,38.77,2021-03-17
6,157,97.28,2021-03-17
9,157,70.28,2021-03-17
5,110,118.51,2021-03-17
13,110,2.01,2021-03-17
1,273,49.03,2021-03-17
18,273,181.03,2021-03-17
3,136,34.45,2021-03-17
14,136,20.45,2021-03-17
17,92,80.19,2021-03-17
16,92,205.19,2021-03-17
2,92,40.19,2021-03-17
16,165,206.26,2021-03-17
9,295,74.61,2021-03-17
11,295,116.61,2021-03-17
14,295,21.61,2021-03-17
8,215,61.48,2021-03-17
14,215,18.48,2021-03-17
17,215,78.48,2021-03-17
12,56,101.55,2021-03-17
5,56,121.55,2021-03-17
3,56,35.55,2021-03-17
8,56,64.55,2021-03-17
16,87,204.6,2021-03-17
4,87,39.6,2021-03-17
7,87,72.6,2021-03-17
13,75,0.51,2021-03-17
11,75,112.01,2021-03-17
1,75,45.01,2021-03-17
9,133,70.9,2021-03-17
17,133,77.9,2021-03-17
13,70,0.64,2021-03-18
7,70,70.14,2021-03-18
18,70,177.14,2021-03-18
1,233,50.67,2021-03-18
10,233,22.67,2021-03-18
5,233,122.67,2021-03-18
3,233,36.67,2021-03-18
5,120,119.17,2021-03-18
3,120,33.17,2021-03-18
7,73,73.17,2021-03-18
15,73,30.17,2021-03-18
17,73,80.17,2021-03-18
2,275,37.01,2021-03-18
10,275,17.01,2021-03-18
8,275,60.01,2021-03-18
11,275,112.01,2021-03-18
4,164,39.83,2021-03-18
9,164,72.83,2021-03-18
10,262,17.15,2021-03-18
8,262,60.15,2021-03-18
8,24,63.45,2021-03-18
12,24,100.45,2021-03-18
4,24,40.45,2021-03-18
17,83,82.75,2021-03-18
11,83,117.75,2021-03-18
15,150,30.92,2021-03-18
7,150,73.92,2021-03-18
11,150,115.92,2021-03-18
13,279,4.81,2021-03-18
6,279,101.31,2021-03-18
8,279,64.31,2021-03-18
12,42,101.19,2021-03-18
18,42,181.19,2021-03-18
6,42,101.19,2021-03-18
12,123,102.1,2021-03-18
1,123,50.1,2021-03-18
5,282,121.09,2021-03-18
14,91,17.49,2021-03-18
9,91,70.49,2021-03-18
12,258,97.24,2021-03-18
6,258,97.24,2021-03-18
5,258,117.24,2021-03-18
18,56,179.2,2021-03-19
4,60,37.61,2021-03-19
12,60,97.61,2021-03-19
4,296,42.88,2021-03-19
6,296,102.88,2021-03-19
3,7,32.53,2021-03-19
7,7,71.53,2021-03-19
13,230,5.35,2021-03-19
2,230,41.85,2021-03-19
3,230,35.85,2021-03-19
11,191,115.94,2021-03-19
12,191,100.94,2021-03-19
3,191,34.94,2021-03-19
6,195,102.21,2021-03-19
10,195,22.21,2021-03-19
3,195,36.21,2021-03-19
3,202,34.42,2021-03-19
1,268,48.07,2021-03-19
18,268,180.07,2021-03-19
4,268,40.07,2021-03-19
13,45,5.07,2021-03-19
9,45,74.57,2021-03-19
2,57,42.41,2021-03-19
12,57,102.41,2021-03-19
4,57,42.41,2021-03-19
3,172,31.8,2021-03-19
2,270,38.24,2021-03-20
10,270,18.24,2021-03-20
4,161,40.43,2021-03-20
3,161,34.43,2021-03-20
5,234,117.44,2021-03-20
8,234,60.44,2021-03-20
3,273,31.64,2021-03-20
15,273,27.64,2021-03-20
9,201,71.05,2021-03-20
6,201,98.05,2021-03-20
15,55,29.39,2021-03-20
8,55,62.39,2021-03-20
5,165,119.55,2021-03-20
6,165,99.55,2021-03-20
10,165,19.55,2021-03-20
2,258,42.63,2021-03-20
12,258,102.63,2021-03-20
15,258,32.63,2021-03-20
16,258,207.63,2021-03-20
5,258,122.63,2021-03-20
15,253,31.46,2021-03-20
13,253,4.96,2021-03-20
10,153,22.58,2021-03-20
1,88,45.29,2021-03-20
12,88,97.29,2021-03-20
3,88,31.29,2021-03-20
6,292,101.05,2021-03-20
10,292,21.05,2021-03-20
2,149,39.84,2021-03-20
17,73,81.26,2021-03-20
9,73,74.26,2021-03-20
2,73,41.26,2021-03-20
7,290,73.08,2021-03-20
15,290,30.08,2021-03-20
11,290,115.08,2021-03-20
7,52,72.21,2021-03-20
15,277,28.1,2021-03-20
3,277,32.1,2021-03-20
8,277,61.1,2021-03-20
4,277,38.1,2021-03-20
5,277,118.1,2021-03-20
8,51,60.78,2021-03-20
6,51,97.78,2021-03-20
5,51,117.78,2021-03-20
1,244,48.87,2021-03-21
12,244,100.87,2021-03-21
7,244,73.87,2021-03-21
13,30,0.85,2021-03-21
8,30,60.35,2021-03-21
6,30,97.35,2021-03-21
13,185,4.57,2021-03-21
8,185,64.07,2021-03-21
